image,C2 bottom left_x,C2 bottom left_y,C2 bottom right_x,C2 bottom right_y,C2 centroid_x,C2 centroid_y,C3 bottom left_x,C3 bottom left_y,C3 bottom right_x,C3 bottom right_y,C3 top left_x,C3 top left_y,C3 top right_x,C3 top right_y,C4 bottom left_x,C4 bottom left_y,C4 bottom right_x,C4 bottom right_y,C4 top left_x,C4 top left_y,C4 top right_x,C4 top right_y,C5 bottom left_x,C5 bottom left_y,C5 bottom right_x,C5 bottom right_y,C5 top left_x,C5 top left_y,C5 top right_x,C5 top right_y,C6 bottom left_x,C6 bottom left_y,C6 bottom right_x,C6 bottom right_y,C6 top left_x,C6 top left_y,C6 top right_x,C6 top right_y,C7 bottom left_x,C7 bottom left_y,C7 bottom right_x,C7 bottom right_y,C7 top left_x,C7 top left_y,C7 top right_x,C7 top right_y
2620131.png,189.61111111111111,275.55555555555554,237.38888888888889,270.0,219.13278008298755,235.68464730290455,191.746887966805,329.04564315352695,240.29460580912865,321.16182572614105,195.4813278008299,288.7966804979253,236.56016597510376,280.0829875518672,197.9709543568465,382.9875518672199,246.103734439834,374.6887966804979,195.06639004149378,343.98340248962654,240.7095435684647,334.43983402489624,201.7053941908714,436.09958506224064,249.42323651452284,431.12033195020746,200.87551867219918,399.5850622406639,246.5186721991701,391.701244813278,205.85477178423236,492.94605809128626,251.9128630705394,488.3817427385892,206.68464730290458,453.11203319502073,251.9128630705394,447.3029045643153,209.05555555555557,553.8888888888889,262.3888888888889,546.1111111111111,206.68464730290458,509.1286307053942,253.15767634854774,502.07468879668045
2621131.png,144.86740331491714,244.83149171270716,184.646408839779,242.06906077348063,170.38931297709925,210.60687022900765,136.0381679389313,296.10305343511453,178.78625954198475,294.9580152671756,145.19847328244276,255.64503816793896,182.9847328244275,255.26335877862599,130.69465648854964,346.10305343511453,171.5343511450382,345.72137404580155,134.51145038167942,309.4618320610687,174.587786259542,309.4618320610687,125.73282442748095,393.0496183206107,167.33587786259545,393.4312977099237,132.22137404580155,362.51526717557255,168.09923664122138,360.60687022900765,123.82442748091606,445.3396946564886,167.33587786259545,441.1412213740458,127.64122137404581,412.8969465648855,169.24427480916032,406.4083969465649,132.7127071823205,507.2624309392265,173.59668508287294,495.6602209944751,124.96946564885499,465.5687022900764,169.24427480916032,456.0267175572519
2622131.png,172.77777777777777,297.94444444444446,211.1111111111111,286.83333333333337,194.3487394957983,254.94957983193277,181.32352941176467,355.3697478991597,222.0798319327731,339.4033613445378,177.96218487394955,309.9915966386555,213.2563025210084,301.1680672268908,194.76890756302518,412.9327731092437,237.62605042016807,392.3445378151261,184.68487394957984,371.33613445378154,223.76050420168067,354.9495798319328,212.8361344537815,460.83193277310926,256.953781512605,446.1260504201681,202.33193277310923,427.218487394958,243.50840336134453,407.890756302521,224.60084033613444,511.6722689075631,275.4411764705882,501.1680672268908,218.2983193277311,475.5378151260505,264.09663865546213,461.25210084033614,241.8548387096774,573.3387096774194,287.01612903225805,558.8225806451613,229.22268907563026,528.4789915966386,279.6428571428571,517.1344537815125
2623131.png,134.36813186813185,239.03846153846158,183.81868131868129,241.7857142857143,172.23684210526318,205.6390977443609,128.25187969924815,291.3533834586466,171.10902255639098,290.6015037593985,135.10000000000002,253.7,179.7556390977444,256.76691729323306,127.12406015037595,348.49624060150376,169.60526315789477,341.72932330827064,128.6278195488722,312.0300751879699,168.10150375939853,304.8872180451128,136.89849624060153,404.5112781954887,177.87593984962407,390.2255639097744,132.3872180451128,367.29323308270676,171.10902255639098,356.76691729323306,148.5526315789474,456.390977443609,190.6578947368421,440.2255639097744,140.65789473684214,418.04511278195486,180.13157894736844,406.390977443609,165.5,511.3,210.3,497.7,153.0639097744361,470.6766917293233,195.5451127819549,454.51127819548867
2624131.png,197.5,264.9120879120879,246.90000000000003,261.2,229.26691729323306,230.00751879699249,192.80075187969925,322.8646616541353,239.79323308270676,315.7218045112782,199.5676691729323,280.0075187969925,242.4248120300752,276.62406015037595,191.296992481203,379.25563909774434,242.0488721804511,372.4887218045113,195.05639097744358,343.16541353383457,239.41729323308272,331.5112781954887,194.68045112781954,433.01503759398497,244.68045112781954,423.9924812030075,194.3045112781955,400.6842105263158,243.55263157894734,385.64661654135335,204.07894736842104,494.6691729323308,253.703007518797,477.0,197.31203007518795,454.44360902255636,246.56015037593983,440.90977443609023,226.10000000000002,558.0,270.90000000000003,532.4000000000001,211.2218045112782,514.218045112782,254.90000000000003,493.2
2625131.png,232.9120879120879,247.37912087912088,280.7142857142858,239.6868131868132,258.39590443686006,209.8617747440273,234.50511945392492,303.0358361774744,281.94539249146754,291.43174061433444,231.77474402730377,260.3737201365187,279.55631399317406,251.49999999999997,242.0136518771331,359.3498293515358,285.6996587030717,345.0153583617747,235.87030716723547,317.7116040955631,281.26279863481227,307.47269624573374,245.08532423208192,416.00511945392486,294.5733788395904,402.35324232081905,244.4027303754266,371.29522184300333,287.7474402730375,361.7389078498293,250.20477815699655,468.2235494880546,303.78839590443687,457.6433447098976,248.839590443686,430.33959044368595,294.9146757679181,417.7116040955631,265.87912087912093,532.543956043956,316.42857142857144,516.0604395604395,253.9590443686007,486.31228668941975,306.8600682593856,471.97781569965866
2626131.png,164.8791208791209,238.489010989011,209.3846153846154,240.13736263736266,199.82706766917298,204.5112781954887,149.07518796992483,296.9924812030075,196.8195488721805,298.8721804511278,165.61654135338347,252.6315789473684,206.9699248120301,255.26315789473682,147.57142857142858,357.89473684210526,194.93984962406017,350.37593984962405,146.81954887218046,319.17293233082705,194.5639097744361,313.5338345864661,150.95488721804514,416.91729323308266,197.57142857142858,406.76691729323306,150.95488721804514,377.8195488721804,194.18796992481205,366.91729323308266,160.7293233082707,474.0601503759398,206.218045112782,460.1503759398496,153.9624060150376,434.9624060150376,199.82706766917298,420.30075187969925,176.96703296703296,536.2912087912089,224.21978021978023,520.9065934065935,165.24060150375942,492.4812030075188,212.609022556391,474.0601503759398
2627131.png,202.83516483516485,195.58241758241758,248.4395604395604,186.7912087912088,230.24137931034483,160.0,205.06896551724134,246.20689655172416,249.55172413793105,240.0,206.79310344827587,206.20689655172416,247.48275862068965,200.0,205.06896551724134,303.44827586206895,251.27586206896552,296.55172413793105,205.06896551724134,264.1379310344828,248.51724137931035,255.86206896551724,203.0,356.55172413793105,250.9310344827586,355.86206896551727,209.8965517241379,317.58620689655174,253.34482758620692,314.48275862068965,198.17241379310343,414.48275862068965,246.44827586206895,413.7931034482759,204.0344827586207,374.48275862068965,250.24137931034483,370.0,200.08791208791206,482.94505494505495,251.0,472.59999999999997,198.51724137931035,434.48275862068965,248.51724137931035,426.2068965517241
2628131.png,207.38826815642457,225.37709497206706,245.93575418994416,209.17597765363132,224.9211356466877,180.3706624605678,218.61198738170347,277.21608832807567,264.98422712933757,255.44952681388008,213.24921135646687,236.8375394321766,251.73501577287067,218.54100946372236,229.02208201892745,326.42744479495263,278.86435331230285,313.1782334384858,223.34384858044166,288.25709779179806,267.5078864353312,274.0615141955836,223.65930599369085,369.32965299684537,282.3343848580442,371.8533123028391,229.02208201892745,337.7839116719243,280.1261829652997,330.8438485804416,217.03470031545743,422.6419558359621,272.23974763406943,425.1656151419558,224.60567823343848,381.31703470031545,276.9716088328076,381.63249211356464,210.74022346368716,484.5949720670391,263.7903225806452,482.90322580645164,215.14195583596214,437.15299684542583,264.5967741935484,440.16129032258067
2629131.png,229.91208791208788,243.98351648351652,282.1098901098901,245.63186813186815,262.1127819548872,208.2706766917293,227.1503759398496,306.390977443609,277.1503759398496,305.2631578947368,232.78947368421052,261.65413533834584,279.78195488721803,260.52631578947364,220.75939849624058,365.03759398496237,271.5112781954887,366.91729323308266,228.2781954887218,324.812030075188,277.52631578947364,323.6842105263158,211.73684210526312,427.0676691729323,265.1203007518797,428.57142857142856,217.7518796992481,386.09022556390977,267.37593984962405,381.9548872180451,212.86466165413532,494.3609022556391,265.8721804511278,488.3458646616541,209.85714285714283,453.00751879699243,261.7368421052631,442.85714285714283,218.3736263736264,567.0604395604396,273.3186813186813,553.3241758241759,213.24060150375936,517.2932330827067,263.61654135338347,503.7593984962406
2630131.png,253.5934065934066,292.83516483516485,290.95604395604397,279.64835164835165,271.6865203761755,255.17241379310346,257.89341692789964,342.94670846394985,298.01880877742946,331.34796238244513,257.5799373040752,304.3887147335423,293.0031347962382,293.1034482758621,261.02821316614416,392.7899686520376,301.78056426332284,385.57993730407526,261.9686520376175,355.17241379310343,302.09404388714734,348.90282131661445,258.833855799373,440.43887147335425,303.974921630094,438.87147335423197,261.6551724137931,405.6426332288401,300.0,399.0,255.69905956112848,494.6708463949843,304.60188087774293,490.59561128526644,260.4012539184953,457.9937304075235,304.60188087774293,452.66457680250784,262.38461538461536,555.4725274725274,309.6,544.6,259.77429467084636,512.8526645768026,308.6771159874608,505.01567398119124
2631131.png,205.55555555555554,246.88888888888886,250.55555555555554,239.66666666666666,231.85114503816794,206.45419847328247,205.5152671755725,303.7824427480916,251.69847328244276,298.05725190839695,209.33206106870227,260.6526717557252,252.84351145038164,252.6374045801527,199.79007633587787,361.03435114503816,251.31679389312978,359.50763358778624,210.4770992366412,315.6145038167939,254.37022900763355,314.46946564885496,194.82824427480915,416.75954198473283,246.35496183206106,418.6679389312977,202.84351145038164,375.1564885496183,249.79007633587787,372.86641221374043,196.35496183206106,482.79007633587787,245.9732824427481,477.4465648854962,195.9732824427481,435.8435114503817,245.20992366412213,432.79007633587787,205.55555555555554,552.4444444444445,257.77777777777777,538.0,201.53225806451613,499.4516129032258,248.64503816793894,489.27862595419845
2632131.png,193.00000000000003,219.7222222222222,243.00000000000003,213.05555555555554,220.49999999999997,176.84873949579833,189.82773109243695,285.25210084033614,241.50840336134453,279.78991596638656,193.609243697479,235.67226890756302,241.50840336134453,228.109243697479,188.14705882352942,353.73949579831935,240.66806722689077,345.7563025210084,186.88655462184872,305.0,242.76890756302518,299.11764705882354,181.42436974789914,415.92436974789916,241.50840336134453,409.6218487394958,186.88655462184872,370.546218487395,241.50840336134453,364.2436974789916,180.58403361344537,478.5294117647059,238.98739495798318,468.4453781512605,180.98387096774195,432.01612903225805,239.0483870967742,426.3709677419355,189.66666666666666,550.8333333333333,245.7777777777778,534.1666666666666,179.32352941176467,497.8571428571429,241.92857142857142,483.57142857142856
2633131.png,224.66666666666666,210.1666666666667,266.8888888888889,202.3888888888889,248.23109243697476,171.7563025210084,224.28151260504202,268.3949579831933,268.3991596638656,260.83193277310926,228.4831932773109,223.43697478991595,268.81932773109247,216.2941176470588,221.76050420168067,326.37815126050424,269.23949579831935,322.1764705882353,224.28151260504202,284.78151260504205,270.9201680672269,275.5378151260504,221.76050420168067,383.9411764705883,274.28151260504205,376.37815126050424,224.28151260504202,343.18487394957987,273.4411764705882,334.36134453781517,223.4411764705882,442.764705882353,274.70168067226894,434.36134453781517,227.22268907563026,400.7478991596639,273.86134453781517,393.18487394957987,234.66666666666666,515.7222222222222,284.2096774193549,495.91935483870964,227.64285714285714,458.73109243697485,275.9621848739496,448.22689075630257
2634131.png,195.88888888888889,199.7222222222222,234.22222222222226,196.94444444444443,221.13865546218486,166.34453781512605,193.18512110726647,252.92387543252596,232.97750865051904,248.07958477508652,200.55042016806723,212.14285714285714,234.1638655462185,210.0420168067227,188.68685121107268,307.24913494809687,231.93944636678202,303.0968858131488,196.9913494809689,268.14878892733566,233.3235294117647,266.0726643598616,185.2266435986159,359.1522491349481,235.05363321799308,355.34602076124565,191.10899653979243,326.280276816609,232.28546712802768,317.6297577854671,183.15051903114187,415.2076124567474,234.36159169550172,408.6332179930796,186.61072664359864,381.9896193771626,232.28546712802768,370.57093425605535,188.66666666666666,477.5,237.55555555555557,466.9444444444444,185.2266435986159,432.8546712802768,234.01557093425606,425.24221453287197
2635131.png,269.8888888888889,181.33333333333331,311.00000000000006,171.33333333333331,291.34948096885813,143.21626297577853,277.8546712802768,236.6418685121107,316.2629757785467,224.5311418685121,274.74048442906576,195.81141868512108,312.4567474048443,182.66262975778545,291.6955017301038,287.85294117647055,327.3356401384083,274.0121107266436,284.30645161290323,250.25806451612902,320.4152249134948,234.91176470588232,298.961937716263,333.8737024221453,340.8304498269896,322.455017301038,297.2096774193549,300.258064516129,331.1418685121107,288.19896193771626,304.84429065743944,385.43079584775086,349.1349480968858,375.39619377162626,301.7301038062284,349.098615916955,342.2145328719723,338.3719723183391,322.6666666666667,448.0,366.0,425.77777777777777,308.9965397923875,404.11591695501727,352.94117647058823,385.7768166089965
2636131.png,317.3333333333333,221.94444444444443,354.5555555555555,210.27777777777777,333.939446366782,182.681660899654,320.79065743944636,276.7993079584775,361.96712802768167,265.03460207612454,318.7145328719723,238.39100346020763,357.81487889273353,225.58823529411765,318.7145328719723,325.24221453287197,364.7352941176471,320.3979238754325,321.48269896193773,291.6782006920415,363.0051903114187,282.681660899654,314.9083044982699,375.4152249134948,360.2370242214533,375.4152249134948,322.17474048442904,343.2352941176471,361.2750865051903,338.3910034602076,307.9878892733564,432.8546712802768,356.43079584775086,428.35640138408303,311.79411764705884,397.560553633218,356.43079584775086,392.3702422145329,325.6666666666667,499.7222222222222,367.88888888888886,482.5,314.5622837370242,457.07612456747404,357.4688581314879,441.85121107266434
2637131.png,208.1878453038674,243.8314917127072,244.65193370165747,227.80939226519337,221.84326018808775,199.68652037617557,218.39498432601877,297.80564263322884,260.7147335423197,279.3103448275862,213.37931034482756,257.9937304075235,247.2351097178683,241.06583072100315,228.1128526645768,350.4702194357367,273.88087774294667,334.1692789968652,222.78369905956112,313.7931034482759,263.2225705329153,294.3573667711599,236.26332288401252,401.8808777429467,284.8526645768025,389.6551724137931,234.69592476489026,366.77115987460814,277.3291536050157,350.15673981191225,243.15987460815046,452.03761755485897,288.92789968652033,443.2601880877743,239.08463949843258,417.2413793103448,284.8526645768025,404.0752351097179,250.7292817679558,514.5497237569061,296.03314917127074,502.94751381215474,246.29467084639495,469.90595611285266,289.8683385579937,458.9341692789969
2638131.png,130.524861878453,255.43370165745856,171.96132596685084,241.62154696132598,146.0344827586207,213.10344827586206,140.86206896551724,311.3793103448276,184.6551724137931,296.89655172413796,137.75862068965517,269.65517241379314,176.3793103448276,255.51724137931035,152.58620689655172,368.9655172413793,197.41379310344828,351.7241379310345,145.3448275862069,328.2758620689655,188.44827586206895,313.1034482758621,166.3793103448276,424.82758620689657,212.93103448275863,408.62068965517244,160.17241379310346,385.1724137931035,204.6551724137931,368.62068965517244,177.06896551724137,482.0689655172414,227.41379310344828,467.93103448275866,169.82758620689654,440.0,217.75862068965517,426.89655172413796,192.95580110497235,544.9364640883978,241.57458563535909,528.9143646408841,181.20689655172413,498.9655172413793,230.86206896551727,482.0689655172414
2639131.png,215.55555555555554,220.27777777777777,256.1111111111111,216.94444444444443,240.66608996539793,187.87197231833912,214.3685121107266,269.53287197231833,254.8529411764706,265.7266435986159,217.82871972318338,232.16262975778548,255.54498269896192,229.74048442906576,214.3685121107266,321.0899653979239,253.8148788927336,314.51557093425606,214.71453287197232,284.06574394463667,254.16089965397924,280.25951557093424,217.48269896193773,372.30103806228374,260.0432525951557,362.61245674740485,217.13667820069202,335.2768166089965,255.89100346020763,326.280276816609,227.51730103806227,424.8961937716263,270.42387543252596,408.2871972318339,220.94290657439444,388.21799307958474,262.11937716262975,375.06920415224914,243.33333333333331,478.6111111111111,288.88888888888886,458.6111111111111,231.3235294117647,439.7750865051903,274.9221453287197,419.70588235294116
2640131.png,205.84426229508202,300.0,246.82786885245903,286.88524590163934,224.67843866171003,262.08178438661713,216.5,346.8401486988848,258.8791821561338,336.0594795539034,212.41078066914497,313.7546468401487,249.21375464684013,298.51301115241637,226.16542750929366,396.6542750929368,269.6598513011152,386.6171003717472,220.96096654275092,365.4275092936803,262.59665427509293,352.0446096654275,234.3438661710037,443.86617100371745,277.8382899628253,435.3159851301115,233.9721189591078,412.63940520446096,274.1208178438662,401.85873605947955,241.40706319702602,496.2825278810409,286.3884758364312,488.1040892193309,239.92007434944236,462.08178438661713,281.9275092936803,450.9293680297398,250.1065573770492,556.2841530054644,297.1010928961749,546.9945355191256,243.63754646840147,514.1263940520446,287.13197026022306,504.08921933085503
2641131.png,260.66666666666663,164.7222222222222,304.5555555555555,161.94444444444443,285.31679389312984,130.15267175572518,257.83587786259545,223.66412213740458,302.49236641221376,222.51908396946564,267.7595419847329,177.8625954198473,305.5458015267176,172.90076335877862,247.1488549618321,275.9541984732824,295.6221374045802,282.82442748091603,258.21755725190843,240.45801526717557,302.49236641221376,239.31297709923663,235.3167938931298,336.25954198473283,281.88167938931304,340.45801526717554,245.62213740458017,299.618320610687,290.6603053435115,301.5267175572519,224.62977099236642,401.5267175572519,273.8664122137405,395.80152671755724,231.881679389313,360.30534351145036,277.6832061068703,358.0152671755725,235.66666666666663,474.16666666666663,280.1111111111111,456.38888888888886,226.5381679389313,427.09923664122135,274.24809160305347,414.5038167938931
2642131.png,217.16022099447514,144.3839779005525,256.3867403314917,132.78176795580112,239.79310344827584,102.19435736677116,214.71473354231975,191.5360501567398,257.3479623824451,182.4451410658307,220.67084639498432,153.29153605015674,257.3479623824451,144.82758620689654,221.61128526645766,243.57366771159874,259.8557993730407,236.36363636363637,219.73040752351096,205.32915360501568,258.60188087774293,199.3730407523511,221.61128526645766,292.7899686520376,262.99059561128524,288.7147335423198,223.49216300940438,254.858934169279,259.8557993730407,250.47021943573668,221.29780564263322,348.58934169278996,267.06583072100307,343.8871473354232,224.11912225705328,309.0909090909091,262.67711598746075,302.5078369905956,227.6574585635359,413.4447513812155,275.7237569060773,402.3950276243094,224.11912225705328,368.02507836990594,268.9467084639498,354.858934169279
2643131.png,195.50276243093924,282.5055248618785,235.83425414364638,265.3784530386741,212.8965517241379,238.96551724137933,206.3448275862069,331.7241379310345,246.34482758620692,316.55172413793105,201.51724137931035,293.44827586206895,239.1034482758621,281.0344827586207,214.62068965517244,383.1034482758621,257.0344827586207,371.0344827586207,212.20689655172413,345.17241379310343,253.9310344827586,330.6896551724138,220.13793103448273,436.55172413793105,266.0,428.62068965517244,220.82758620689657,396.89655172413796,261.51724137931035,387.9310344827586,222.8965517241379,496.89655172413796,269.44827586206895,490.0,223.58620689655174,452.7586206896552,268.7586206896552,444.82758620689657,228.09944751381215,567.5883977900553,278.37569060773484,553.2237569060774,226.68965517241378,513.7931034482759,273.2413793103448,508.2758620689655
2644131.png,191.90109890109892,254.47252747252745,235.30769230769232,239.08791208791206,202.96240601503757,213.09022556390977,207.84962406015035,316.09774436090225,255.593984962406,296.54887218045116,196.57142857142856,273.61654135338347,237.9248120300752,250.68421052631578,220.25563909774434,375.49624060150376,271.7593984962406,357.0751879699248,214.61654135338347,333.390977443609,258.2255639097744,310.83458646616543,226.2706766917293,431.8872180451128,280.406015037594,420.98496240601503,227.77443609022555,396.5488721804511,276.2706766917293,372.4887218045113,233.78947368421052,495.04511278195486,286.796992481203,483.01503759398497,235.29323308270676,454.44360902255636,283.03759398496237,437.1503759398496,251.79120879120876,564.9120879120878,306.18681318681314,545.1318681318681,242.06015037593983,517.6015037593985,293.187969924812,495.04511278195486
2645131.png,252.68681318681323,223.15384615384613,296.0934065934066,212.16483516483513,272.39473684210526,182.26315789473685,256.22932330827064,282.2631578947368,301.34210526315786,269.85714285714283,253.97368421052633,242.78947368421052,294.5751879699248,227.37593984962407,264.5,343.9172932330827,311.11654135338347,328.50375939849624,259.6127819548872,306.69924812030075,302.8458646616541,287.5263157894737,275.7781954887218,402.187969924812,322.7706766917293,386.77443609022555,270.890977443609,362.3383458646617,314.5,344.6691729323308,285.1766917293233,461.5864661654135,335.1766917293233,448.05263157894734,278.7857142857143,419.10526315789474,326.5300751879699,402.56390977443607,297.74175824175825,525.9010989010989,344.9945054945056,509.41758241758237,287.43233082706763,480.0075187969925,340.06390977443607,462.7142857142857
2646131.png,219.65745856353593,235.9917127071823,263.8563535911602,229.36187845303866,242.04580152671755,195.33969465648858,224.87022900763358,301.06488549618325,271.0534351145038,291.5229007633588,222.96183206106875,252.97328244274811,263.8015267175573,241.52290076335882,224.10687022900763,362.13358778625957,274.4885496183206,356.4083969465649,229.06870229007635,317.0954198473283,273.3435114503817,308.3167938931298,215.70992366412216,415.95038167938935,272.1984732824428,420.14885496183206,228.3053435114504,376.2557251908397,274.4885496183206,373.58396946564886,202.73282442748095,469.3854961832061,258.4580152671756,479.30916030534354,214.18320610687024,434.65267175572524,266.09160305343516,435.0343511450382,198.1104972375691,543.7265193370166,248.38674033149172,539.3066298342542,200.44274809160308,495.3396946564886,255.02290076335882,491.5229007633588
2647131.png,110.61111111111111,263.55555555555554,150.61111111111111,251.88888888888886,126.19847328244273,227.4465648854962,123.14503816793894,324.39312977099235,166.6564885496183,306.07251908396944,116.6564885496183,280.118320610687,153.29770992366412,259.8893129770992,141.08396946564883,383.5534351145038,186.50381679389312,364.087786259542,131.9236641221374,342.71374045801525,169.70992366412213,319.0496183206107,154.44274809160305,441.5687022900763,202.91603053435114,426.30152671755724,149.8625954198473,403.01908396946567,191.4656488549618,380.118320610687,164.36641221374046,499.2022900763359,216.27480916030532,485.84351145038164,160.1679389312977,457.2175572519084,207.87786259541986,441.9503816793893,183.94444444444443,566.8888888888889,226.72222222222226,548.0,167.80152671755724,516.3778625954199,220.0916030534351,500.3473282442748
2648131.png,200.07734806629833,194.0027624309392,241.5138121546961,189.03038674033147,225.13207547169813,161.26100628930814,203.11949685534591,244.27987421383642,240.85534591194968,237.36163522012575,202.1761006289308,209.05974842767293,239.59748427672955,202.14150943396223,205.63522012578616,292.3930817610063,243.0566037735849,290.19182389937106,205.9496855345912,258.1163522012578,242.42767295597483,253.71383647798737,201.54716981132077,340.50628930817606,243.68553459119497,338.9339622641509,206.57861635220127,308.1163522012578,243.68553459119497,303.08490566037733,200.60377358490567,389.877358490566,243.0566037735849,387.3616352201258,202.1761006289308,357.48742138364776,244.00000000000003,350.25471698113205,203.39226519337018,447.59392265193367,245.38121546961327,442.6215469613259,200.9182389937107,407.8018867924528,244.62893081761004,402.7704402515723
2649131.png,134.16666666666663,191.38888888888886,174.16666666666663,181.94444444444443,156.8512110726644,150.84775086505192,136.43598615916954,243.9273356401384,175.88235294117646,231.47058823529412,136.43598615916954,202.7508650519031,172.07612456747404,195.13840830449828,138.8581314878893,299.29065743944636,182.11072664359864,283.37370242214536,139.55017301038066,259.1522491349481,175.5363321799308,247.0415224913495,146.47058823529414,349.8096885813149,189.37716262975778,336.3148788927336,141.280276816609,318.3217993079585,184.18685121107268,302.05882352941177,156.8512110726644,402.05882352941177,195.2595155709343,388.9100346020761,147.85467128027682,371.6089965397924,190.7612456747405,354.30795847750863,170.83333333333331,464.7222222222222,212.5,445.27777777777777,159.96539792387546,417.9757785467128,199.41176470588238,402.05882352941177
2650131.png,217.94444444444446,206.94444444444443,259.61111111111114,198.05555555555554,236.79245283018867,168.20754716981136,227.35849056603772,266.9496855345912,272.64150943396226,253.11320754716982,218.55345911949684,220.7232704402516,259.4339622641509,205.94339622641513,237.73584905660377,325.44025157232704,286.1635220125786,311.60377358490564,232.0754716981132,281.1006289308176,276.7295597484277,267.57861635220127,246.54088050314465,380.15723270440253,300.0,369.7798742138365,242.1383647798742,339.59119496855345,292.1383647798742,326.6981132075472,252.51572327044025,435.50314465408803,309.1194968553459,428.2704402515723,248.74213836477986,395.251572327044,301.25786163522014,385.8176100628931,262.3888888888889,498.6111111111111,311.83333333333337,490.8333333333333,257.5471698113207,453.42767295597486,308.80503144654085,443.9937106918239
2651131.png,229.44751381215468,255.98618784530387,272.5414364640884,236.64917127071823,247.33542319749216,211.28526645768025,243.57366771159874,307.83699059561127,290.282131661442,288.7147335423198,234.48275862068965,271.47335423197495,275.23510971786834,252.66457680250784,253.6050156739812,363.6363636363636,301.2539184952978,347.33542319749216,247.96238244514106,325.0783699059561,295.6112852664577,308.15047021943576,258.30721003134795,416.61442006269596,309.717868338558,405.6426332288401,256.1128526645768,378.0564263322884,304.3887147335423,366.1442006269593,259.56112852664575,470.5329153605016,314.1065830721003,464.26332288401255,262.0689655172414,431.0344827586207,309.40438871473356,421.94357366771163,266.46408839779,538.3066298342542,320.6077348066298,524.4944751381216,261.44200626959247,491.22257053291537,316.30094043887146,479.9373040752351
2652131.png,142.65193370165747,171.95580110497238,184.64088397790056,159.2486187845304,162.06896551724137,132.41379310344828,152.75862068965517,225.51724137931035,192.06896551724137,210.3448275862069,147.9310344827586,185.86206896551724,187.58620689655172,173.10344827586206,163.10344827586206,278.62068965517244,205.17241379310346,263.7931034482759,157.58620689655172,240.0,198.6206896551724,225.51724137931035,173.44827586206895,327.9310344827586,217.24137931034483,314.82758620689657,169.6551724137931,289.3103448275862,210.68965517241378,278.9655172413793,176.20689655172413,378.2758620689655,224.82758620689654,368.9655172413793,178.9655172413793,338.62068965517244,220.68965517241378,330.0,185.19337016574588,439.35911602209944,233.8121546961326,426.09944751381215,178.6206896551724,393.44827586206895,227.58620689655174,384.1379310344828
2653131.png,175.61111111111111,186.94444444444443,216.72222222222226,178.05555555555554,199.8625954198473,146.5648854961832,176.9618320610687,245.41984732824426,221.61832061068702,233.96946564885496,178.10687022900763,203.81679389312976,217.41984732824426,193.12977099236642,185.74045801526717,307.25190839694653,227.72519083969462,288.1679389312977,181.54198473282443,264.5038167938931,223.5267175572519,249.61832061068702,194.51908396946564,358.77862595419845,241.46564885496184,341.6030534351145,191.08396946564883,324.4274809160305,231.92366412213738,306.87022900763355,212.07633587786256,416.412213740458,257.4961832061069,396.1832061068702,202.53435114503816,376.3358778625954,244.9007633587786,356.1068702290076,232.83333333333334,473.05555555555554,277.2777777777778,453.05555555555554,221.23664122137404,431.6793893129771,261.6946564885496,410.30534351145036
2654131.png,150.17679558011048,181.90055248618785,190.50828729281767,170.29834254143648,165.5270655270655,142.45014245014244,166.38176638176637,238.46153846153845,207.4074074074074,220.2279202279202,158.1196581196581,197.15099715099714,192.59259259259258,180.05698005698005,178.34757834757835,286.3247863247863,223.36182336182335,274.9287749287749,174.9287749287749,251.56695156695156,212.82051282051282,234.47293447293447,190.02849002849,333.6182336182336,231.6239316239316,327.6353276353276,187.17948717948715,299.4301994301994,225.07122507122506,289.17378917378915,195.15669515669515,388.3190883190883,239.031339031339,379.77207977207973,192.59259259259258,347.5783475783476,236.18233618233617,339.88603988603984,207.63535911602207,452.61878453038673,251.28176795580112,441.01657458563534,198.57549857549856,404.2735042735043,240.45584045584044,394.3019943019943
2655131.png,224.8674033149171,260.9060773480663,270.17127071823205,255.93370165745856,249.9655172413793,226.20689655172416,222.72413793103448,315.17241379310343,268.2413793103448,309.3103448275862,225.48275862068965,275.17241379310343,270.3103448275862,271.3793103448276,219.9655172413793,366.2068965517241,265.13793103448273,362.7586206896552,223.41379310344828,330.0,266.17241379310343,324.48275862068965,218.58620689655172,419.3103448275862,267.2068965517241,411.7241379310345,220.6551724137931,380.0,265.13793103448273,378.2758620689655,222.72413793103448,477.93103448275866,268.9310344827586,467.58620689655174,218.58620689655172,436.89655172413796,265.82758620689657,430.3448275862069,233.40000000000003,543.2,279.0,524.0,221.68965517241378,495.86206896551727,270.6551724137931,480.68965517241384
